formula,source,gp_net_excess,corr_size,finite_share,raw_net,raw_turnover,neutralised_net,neutralised_turnover,net_kept
"Ref(TsMinDiff(TsMad(current_assets,10),30),30)",net-scale-mining-20260923,-0.1089642269968986,-0.07455965956136935,0.9523524868705592,-0.07108664630094291,0.42489630055428335,-0.1763782243870224,0.5386396188729197,2.481172394043336
"Sub(TsIr(open,10),market_cap)",net-scale-mining-20260923,0.2015616932988167,0.999998938832774,0.8511322211924621,0.21677080571684,0.08626298680724635,-0.14285890110980154,0.2597433740714368,-0.6590320160382347
"TsMean(Log(amount),10)",net-scale-mining-20260923,-0.2539342008948326,-0.6687789631572462,0.8493605189990733,0.1533365199164767,0.27989223053817913,0.015473540189200892,0.2923100807682889,0.10091229537248804
"TsSkew(Inv(ratio_pcf_ocf_ttm),40)",net-scale-mining-20260923,-0.1427175121307373,-4.499842151185392e-05,0.836144578313253,-0.16795354168768756,0.7911648413135889,-0.17322174201370794,0.78889154174761,1.0313670094306
"TsDelta(Abs(inventory),30)",ic-frontier-mining-20260923,-0.0608770557582378,-0.05908652501469138,0.9502857584182886,-0.1083412526122565,0.33622708258477363,-0.17469588364217714,0.5086824658701108,1.6124595150048509
"Sub(TsMax(TsMin(book_to_market_ratio_lyr,20),10),Constant(-2.0))",net-scale-mining-20260923,0.0047531086206436,0.07154546441400428,0.8405915971578622,0.012664820042916296,0.049529436151636484,0.0098462731120982,0.05861042692540784,0.7774506924482856
"TsMax(TsMinDiff(low,20),30)",net-scale-mining-20260923,-0.1423673452377319,-0.14578553084962148,0.8970883534136547,-0.024948731061166268,0.12612895170859442,-0.08476149243397654,0.15695816511000346,3.397426996433951
"TsMed(Ref(amount,20),40)",ic-frontier-mining-20260923,-0.1587351546049118,-0.6135362842528125,0.8333657707754092,0.12176185469124975,0.21461089799969904,-0.09385073655910754,0.16268304694348337,-0.7707728894002466
"Less(TsIr(inventory,50),TsEMA(book_to_market_ratio_lyr,30))",net-scale-mining-20260923,0.0032773072779178,0.05419299235926687,0.8192632066728452,0.013327432861106665,0.30289075684610867,0.006411360593840676,0.320019134718469,0.48106493280869533
"TsMean(Greater(TsStd(Constant(-0.5),30),TsMean(inventory,30)),40)",net-scale-mining-20260923,-0.056727554102987,-0.5293419709849255,0.9471841210997839,-0.01077941053076649,0.014237997319887839,-0.1345292283830399,0.1200493677110252,12.480202697454363
"Sub(TsMaxDiff(ratio_ep_ttm,40),TsDiv(TsSum(book_to_market_ratio_lyr,30),30))",net-scale-mining-20260923,-0.1083969433397054,0.005060592219754462,0.828262279888786,-0.11075688242630326,0.7101220168096333,-0.02905090484237531,0.6350423182423893,0.2622943532353897
"TsVar(Greater(inventory,current_liabilities),20)",ic-frontier-mining-20260923,-0.1057410232186317,-0.16375413453862378,0.9511523015137475,-0.09293020472681965,0.47049565963503326,-0.13222786307165274,0.4674598564125765,1.4228728265514279
"TsMaxDiff(low,20)",net-scale-mining-20260923,-0.2727592054367065,0.09683636312662965,0.9036731541550819,-0.22636587558077792,0.6599249917579736,-0.1333188841276704,0.40510324886578875,0.5889530998681645
"Greater(market_cap,TsRank(TsStd(turnover,10),20))",ic-frontier-mining-20260923,-0.1113473932743072,-0.9999989678068222,0.8530892801977139,0.2169957292741524,0.08638982189633132,-0.14115464588419038,0.25988718108763836,-0.6504950413372219
"TsCov(TsMean(inventory,20),market_cap,10)",net-scale-mining-20260923,-0.1134770408570766,-0.0016110913571038045,0.8285866543095459,-0.12163016158814827,0.5279487438283217,-0.18274044204512258,0.7347634823925369,1.5024270268085291
"TsDiv(TsMean(TsDiv(high,10),30),40)",net-scale-mining-20260923,-0.2775323617458343,-0.011117674854796821,0.8903707136237258,-0.08982662966952826,0.5754962667886848,-0.09711980522980551,0.5788360614232161,1.0811916865534064
"TsCov(TsRank(ratio_bm_ttm,20),ratio_bm_ttm,30)",net-scale-mining-20260923,-0.0430333434104919,-0.05856374828827103,0.84048656163114,-0.1483672093239743,0.5485514575479276,-0.14150585625934556,0.5466489787711238,0.9537542486922006
"TsMin(TsSum(TsIr(market_cap,10),50),40)",ic-frontier-mining-20260923,-0.0284630643993616,-0.050133980033505596,0.8137318504788384,-0.16517673518059137,0.15875738021266583,-0.1689188462432387,0.18352605974867411,1.02265519450155
"TsCorr(high,TsMinDiff(TsMinDiff(Constant(1.0),30),30),30)",ic-frontier-mining-20260923,-0.0290480514720082,,0.9014241581711462,,,,,
"Sub(TsVar(inventory,30),market_cap)",net-scale-mining-20260923,0.0195169559597969,0.394807388833143,0.8322350942230461,0.02074994888034417,0.3725358625284335,-0.05260894693400868,0.583429661671495,-2.535377182728562
"TsMin(TsMin(TsDelta(TsIr(TsSum(TsVar(TsMed(amount,10),30),10),30),30),30),30)",net-scale-mining-20260923,-0.0256539959549903,0.05546161760947378,0.7865291936978683,-0.0263888031584383,0.41125838962638817,-0.055700298236599374,0.4350820786642564,2.1107550009818534
"Div(TsMed(book_to_market_ratio_lyr,30),current_assets)",net-scale-mining-20260923,0.1219630607038736,0.8315216923113051,0.8240979301822675,0.1278291788310048,0.04753215629159531,0.017959941737336487,0.10674296533759473,0.14049954714236437
"Inv(Log(TsMinDiff(close,10)))",net-scale-mining-20260923,-0.2747080719709396,-0.11929741065649659,0.9055406240346,-0.14882322589667948,0.864737514582033,-0.18268359672135448,0.8854186925216705,1.2275207422810641
"TsMinMaxDiff(TsKurt(TsVar(TsMaxDiff(TsMaxDiff(book_to_market_ratio_lyr,10),30),50),20),20)",ic-frontier-mining-20260923,-0.1140270161032676,0.023672404067984643,0.8012974976830398,-0.11983222168409549,0.5108833120310257,-0.13765797604195054,0.5191208018647661,1.1487559364863293
"TsIr(TsKurt(ratio_ep_ttm,20),50)",net-scale-mining-20260923,-0.0622924752116203,0.17394478758760443,0.8241936978683967,-0.06347090172807604,0.4067457755363532,-0.12341095565797472,0.3800278256869229,1.944370606025036
"Ref(SLog1p(market_cap),50)",net-scale-mining-20260923,-0.0900661827117204,-0.9819182698946597,0.8436839666357739,0.1483874899224421,0.08670900740573338,-0.299029684717389,0.3554667649298993,-2.0151947099697103
"Greater(Constant(5.0),TsMaxDiff(TsPctChange(gr_total_asset_lyr,30),40))",ic-frontier-mining-20260923,-0.0299290364429354,,0.9619091751621871,,,,,
"Greater(low,TsMinDiff(TsSum(turnover,10),30))",ic-frontier-mining-20260923,-0.2807299112319946,-0.12169404303160522,0.8375949953660797,0.03398123710389102,0.2853130956967727,-0.06499282350686175,0.2508394094779848,-1.9126091056708396
"TsMinDiff(Add(TsMinDiff(amount,20),amount),20)",ic-frontier-mining-20260923,-0.3824831109523773,-0.4829497654303803,0.8375949953660797,-0.027476637890043593,0.8867960098494287,-0.12995955254159214,0.4351608777739208,4.729820040634745
"TsDelta(TsMaxDiff(amount,40),40)",ic-frontier-mining-20260923,-0.1331138422250747,0.011882476733486533,0.8210518999073215,-0.14127425305588717,0.3993944474674776,-0.16557550237683405,0.4004450392649308,1.1720147075301361
"TsSum(ratio_pcf_ocf_ttm,50)",ic-frontier-mining-20260923,-0.027691126191616,0.005957407431124436,0.8321362372567193,-0.0424981013939648,0.08797872628226337,-0.06391946055313741,0.3138759239675948,1.5040544978843378
"TsDelta(low,40)",net-scale-mining-20260923,-0.297947848033905,-0.030542524451652724,0.8989187519308002,-0.023221389315255705,0.4278067352235946,-0.026932453695780685,0.4030408311953974,1.1598123320763987
Sign(ratio_ep_ttm),net-scale-mining-20260923,-0.0268970561407506,-0.22513862427089895,1.0,-0.014910399637179675,0.26692838956984183,-0.10735854517724452,0.16858911336477433,7.200245988681734
"TsMinDiff(TsIr(TsSum(book_to_market_ratio_lyr,30),50),30)",net-scale-mining-20260923,-0.1083983715891838,-0.00704102071007443,0.8086345381526104,-0.12852061061958497,0.7171372820486245,-0.150517899545549,0.6149195976011997,1.171157675176902
"Greater(ratio_sp_ttm,Ref(TsMinDiff(Constant(-10.0),30),20))",ic-frontier-mining-20260923,-0.0032460641562938,-0.016689758835691345,0.8513438368860056,-0.11777050150968353,0.0691623309195673,-0.1469307840484715,0.3000012617093201,1.247602601372894
"Sub(TsSum(book_to_market_ratio_lf,30),market_cap)",net-scale-mining-20260923,0.166736920773983,0.9688446582328092,0.84048656163114,0.1820141625320133,0.07580422146675916,-0.10874403324955925,0.17994237821739079,-0.5974481970897895
"TsVar(TsPctChange(gr_total_asset_lyr,20),30)",net-scale-mining-20260923,-0.0159967979550361,0.01773829678349073,0.9647204201421069,-0.0079403612815524,0.1971123302878976,-0.09146969719633757,0.5892265871344958,11.519588838967106
"TsMean(TsMin(Sub(Constant(-0.5),market_cap),50),40)",net-scale-mining-20260923,0.1712408107191324,0.9887820224045581,0.8173818350324374,0.17968791184389846,0.04600243649474061,-0.19204224044232593,0.21627459607781802,-1.0687543667887918
"TsMin(TsWMA(Less(book_to_market_ratio_lf,Constant(-0.5)),40),20)",net-scale-mining-20260923,-0.0281293128937482,-0.027243858661578163,0.8287936360827927,-0.021596970032436387,0.03149731560724206,-0.09837792142234121,0.28136916995812916,4.555172381801145
"Div(TsMaxDiff(Constant(5.0),40),open)",net-scale-mining-20260923,-0.0299110901590436,,0.9078560395427867,,,,,
"Log(TsSkew(close,50))",ic-frontier-mining-20260923,-0.2834381951808929,0.027758305544578823,0.5262604263206673,-0.2726363990615291,0.6936645536598364,-0.2892036598917471,0.7065252477376838,1.0607668707745774
"TsMin(Sub(current_liabilities,Constant(30.0)),50)",net-scale-mining-20260923,-0.0749143762886524,-0.5900533840390934,0.9538940376892185,0.017149524999234764,0.02366420043733205,-0.1258826788457733,0.08699217725084535,-7.340301195012128
"TsMean(TsMinDiff(amount,40),10)",ic-frontier-mining-20260923,-0.2728332213163376,-0.6416086930333263,0.8335665739882607,0.166438612863929,0.32505662451020995,-0.08561488086949307,0.21151176133394342,-0.5143931410885229
"Ref(TsMinDiff(amount,40),40)",ic-frontier-mining-20260923,-0.1837579132318496,-0.502914120190565,0.8294578313253013,-0.06421709790144717,0.8014221614713178,-0.15460809714393192,0.3992080292728263,2.407584618370737
"Mul(TsPctChange(TsDiv(Constant(-0.5),50),40),market_cap)",net-scale-mining-20260923,-0.0299110901590436,,0.8530892801977139,,,,,
"Greater(amount,TsPctChange(TsMin(TsSkew(Greater(Constant(30.0),close),20),30),10))",ic-frontier-mining-20260923,-0.338870535492897,-0.641563592696208,0.8403104726598704,0.13551400526812907,0.4085155719163906,-0.08966465259322527,0.26062214233422176,-0.6616633639882025
"TsMinDiff(TsMin(TsVar(current_liabilities,50),40),20)",ic-frontier-mining-20260923,-0.1068073215723037,-0.10230973808522974,0.9492122335495828,-0.11578523562026755,0.42146125098233467,-0.1630028662137256,0.47971319040177024,1.4078035540586045
"Greater(Constant(5.0),TsMinDiff(TsDelta(low,10),30))",ic-frontier-mining-20260923,-0.2000822386264801,-0.19374865516582554,0.8991442693852333,-0.04449922387862935,0.2358492310780725,-0.13108901022401753,0.2808015069655421,2.9458718332157865
"Sub(close,Constant(2.0))",net-scale-mining-20260923,-0.1339773491799831,-0.21160279536939713,0.9078560395427867,0.02733590236975378,0.042928544259317226,-0.08481552698612363,0.08228274633146458,-3.102715463308394
"Mul(TsIr(amount,40),volume)",net-scale-mining-20260923,-0.2850550714731216,-0.4455017300785155,0.8371949335804757,0.040672704151721244,0.3199608195998657,-0.12609907171505444,0.24349320885344194,-3.1003365609689366
"Less(TsEMA(Constant(1.0),20),Abs(book_to_market_ratio_lf))",ic-frontier-mining-20260923,-0.0294319619793444,,0.8523463083101637,,,,,
"Greater(TsDelta(book_to_market_ratio_lyr,50),Ref(Constant(-0.01),10))",ic-frontier-mining-20260923,0.0010622696399688,5.359460793197916e-05,0.8378730305838739,0.008599278634182861,0.44287370334278675,-0.004488115793758379,0.44900618552478017,-0.5219177078316475
"TsMean(Inv(Log(TsMean(TsVar(amount,50),40))),50)",net-scale-mining-20260923,0.1296477382779121,0.6068737526766176,0.7974559777571825,0.148010838379068,0.08949526135949294,0.03927611569264175,0.11834499871294094,0.26535972718465634
"Greater(amount,TsSum(TsDiv(TsDiv(Constant(-1.0),10),50),10))",ic-frontier-mining-20260923,-0.3376500858306884,-0.6415221674752926,0.8530892801977139,0.12938111897497181,0.40957249789449185,-0.0917108860574628,0.2604322913919959,-0.7088428882362956
"TsMin(TsCorr(ratio_ep_ttm,gr_total_asset_lyr,50),30)",net-scale-mining-20260923,-0.0611990589246153,0.030844631043409745,0.8201529193697868,-0.07738845510900717,0.5852144136602716,-0.04497282373280692,0.628997462208431,0.5811309150629701
"TsPctChange(TsDelta(volume,20),10)",ic-frontier-mining-20260923,-0.1972345200777053,-5.912016854748107e-05,0.8540299660179177,-0.1469797568800369,0.9431014033973062,-0.18816556962904304,0.911345562177827,1.2802141847507715
"TsStd(TsMin(gr_total_asset_lyr,20),30)",net-scale-mining-20260923,-0.0262505891583859,0.00040236532335376386,0.9647204201421069,-0.01755949333970072,0.24427023852080346,-0.03171338966131164,0.49329570027650366,1.806053799377571
"Sub(Ref(high,30),market_cap)",net-scale-mining-20260923,0.20274001044631,0.9999989430084016,0.8464535063330244,0.21890739377851348,0.0862253847833002,-0.14354145735649027,0.25930908258581664,-0.6557177209908355
"Greater(TsRank(TsWMA(Constant(-0.01),10),40),TsMinDiff(TsMinDiff(turnover,30),30))",ic-frontier-mining-20260923,-0.3858868110179901,0.14232104265089524,0.8295350633302441,-0.39039538761916803,0.646119496587217,-0.3945595678492904,0.6512266186620252,1.0106665712817913
"TsMean(TsMaxDiff(open,40),10)",ic-frontier-mining-20260923,-0.0988644490242004,0.1073506637211552,0.8970883534136547,-0.07854008193918777,0.26402240167581514,-0.12914487885152365,0.2477964971818799,1.6443181069191946
"Inv(TsIr(book_to_market_ratio_lyr,30))",net-scale-mining-20260923,-0.1822147929668426,0.01672733031573899,0.8401853568118629,-0.2071354563909773,0.46934905832228185,-0.20488405484189623,0.4705283881352721,0.9891307766023821
"TsPctChange(TsMin(ratio_bm_ttm,50),10)",net-scale-mining-20260923,-0.1075300904095172,-0.012751074684977371,0.8287936360827927,-0.3446694531164166,0.7358099642601603,-0.3126616561527063,0.7557140132703772,0.9071348021291018
"Greater(turnover,TsMax(Ref(Greater(turnover,TsMax(Ref(TsMinDiff(Ref(Constant(-10.0),10),20),40),10)),40),10))",ic-frontier-mining-20260923,-0.2643317061424255,0.28443883816871124,0.8379039233858511,-0.2818225513498399,0.48973907827971286,-0.2895371105544938,0.4932294251991763,1.027373817913803
"Greater(turnover,TsMean(Abs(TsDelta(current_liabilities,50)),30))",ic-frontier-mining-20260923,-0.1148650281071662,-0.41508420460257955,0.8360132839048501,0.0013061761186608303,0.3050108102827102,-0.12936300550240293,0.17158141202843616,-99.0394814713299
"TsStd(TsMinDiff(amount,30),30)",ic-frontier-mining-20260923,-0.2250506793379783,-0.6185996658260038,0.8295350633302441,0.16521139545437225,0.2123670061158691,-0.07298044567282844,0.16041101209421632,-0.4417397811580378
"TsMinDiff(TsCorr(TsVar(TsMin(Constant(-10.0),30),40),TsSum(TsDiv(amount,40),50),30),20)",ic-frontier-mining-20260923,-0.0287894377581775,,0.7978575841828854,,,,,
"Mul(Add(TsDiv(Add(TsDiv(book_to_market_ratio_lf,20),TsMean(Constant(-10.0),30)),20),Constant(-10.0)),market_cap)",net-scale-mining-20260923,0.2059702746748924,0.9999929052307143,0.8368535681186283,0.22334827684187292,0.08440491730547846,-0.14168138769031455,0.25779210862024565,-0.6343518279777137
"TsDiv(TsVar(TsPctChange(ratio_sp_ttm,10),10),40)",net-scale-mining-20260923,-0.1910104029893874,-0.02494259818464744,0.8283209762125424,-0.10994530416450239,0.7452350615190217,-0.10817654920235811,0.7695445784258753,0.9839124101244212
"Greater(market_cap,TsMinDiff(TsMax(ratio_sp_ttm,20),30))",ic-frontier-mining-20260923,-0.1090788639038801,-0.9999989613935691,0.8319462465245597,0.22306377926612053,0.08477967660881153,-0.13939718680449498,0.25781701392603024,-0.6249207615109521
"Sub(Constant(0.5),ratio_pcf_ocf_ttm)",ic-frontier-mining-20260923,-0.0233078302010893,-0.004983123467102469,0.851943157244362,-0.0742073646458892,0.11728605535058859,-0.09355684363667516,0.3574979234972549,1.2607487691163797
"TsStd(TsMinDiff(ratio_ep_ttm,20),20)",ic-frontier-mining-20260923,-0.0902344673752784,-0.08913137077272246,0.8362480691998765,-0.03195066108317547,0.28846257393078123,-0.05049237362046985,0.563722945360713,1.5803232831090948
"Log(TsMean(TsMin(turnover,50),10))",net-scale-mining-20260923,-0.1144228231430053,0.29711605157744014,0.8295350633302441,-0.1452776740301347,0.15086330119367758,-0.16186500638081053,0.15706295008263046,1.1141767478135365
"Abs(TsVar(TsMax(TsMax(TsMean(Abs(TsVar(TsMax(TsMax(TsMean(oper_roe_lyr,30),40),40),10)),30),40),40),10))",net-scale-mining-20260923,-0.0846077879011631,0.0058758648215650085,0.9405020080321285,-0.0697422450865114,0.4071741280826936,-0.14948684980294197,0.6884168854355925,2.1434189509889134
"Mul(Mul(turnover,TsMinDiff(volume,30)),TsMinDiff(volume,30))",ic-frontier-mining-20260923,-0.3965692784786224,-0.2136937891863382,0.8530892801977139,-0.08299451782001424,0.8192781417180643,-0.14995448746790052,0.7162286475455509,1.8067999116893332
"Pow(turnover,TsMad(TsStd(Constant(0.5),10),10))",ic-frontier-mining-20260923,-0.0299110901590436,,1.0,,,,,
"TsCorr(open,TsSum(Ref(gr_total_asset_lyr,50),10),50)",ic-frontier-mining-20260923,-0.0984942970275879,-0.017115347001954242,0.8964704973741119,-0.10348992341402975,0.5426413391453967,-0.0831139994731024,0.6903860348851273,0.8031120009683468
"Rank(TsMean(current_assets,20))",ic-frontier-mining-20260923,-0.0685215191379189,-0.7183967814095343,0.9561492122335497,0.02778033675489509,0.014029877023078818,-0.13579228342841998,0.1030257023212499,-4.888071898714202
