date,stock_count,held_return,gross_excess,turnover,rank_ic,ic,cycle,components,component_names,roles
2021-09-14 00:00:00,4240,-0.016930429975760962,0.005220745425933978,0.047169811320754707,0.03152418804728959,0.0333510746487393,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-09-23 00:00:00,4239,-0.0020969136355600796,0.016224216837711483,0.04009433962264153,0.15143844069322807,0.1441859812723294,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-09-30 00:00:00,4250,-0.02037478519617797,-0.004115735802852898,0.05647058823529416,-0.11276948808425971,-0.10909064074582273,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-10-14 00:00:00,4266,-0.01837028800777484,-0.01425745491148796,0.06557377049180324,-0.1655678751718393,-0.13736829869649086,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-10-21 00:00:00,4276,-0.02377957825038506,-0.008563464507132386,0.05841121495327106,-0.11458608908689606,-0.1344845208888375,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-10-28 00:00:00,4289,0.012386973483582501,-0.0049485404597852615,0.0699300699300699,0.039370310896813074,0.06443003952835967,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-11-04 00:00:00,4303,0.043967381890704385,0.0004309717759180265,0.07192575406032486,0.1354446110769584,0.09298265137913952,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-11-11 00:00:00,4306,0.023746588612523562,0.0034585118437331086,0.04176334106728541,0.1598398415754589,0.10778344060956027,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-11-18 00:00:00,4322,0.005905236996978066,-0.009004702702529805,0.0323325635103926,0.00862247648599885,-0.013780658548061358,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-11-25 00:00:00,4331,0.025878924666545927,0.014409073424529219,0.032258064516129004,0.13941323989676485,0.106653296047443,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-12-02 00:00:00,4328,0.006379249762053605,0.007452878492474676,0.034642032332563466,-0.018417423106539196,-0.0061678054712515995,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-12-09 00:00:00,4329,0.04310523653070581,0.03003285079754841,0.04387990762124716,0.3222315490268367,0.25346144303655843,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-12-16 00:00:00,4328,-0.008502774081518262,0.002744870072352846,0.0484988452655889,0.0004411397435379289,0.01537767238569818,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-12-23 00:00:00,4333,0.030076109372949758,0.003073295783057879,0.04608294930875578,0.12328819276328337,0.10235033823918366,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2021-12-30 00:00:00,4335,0.02906432933521198,0.030032762374254902,0.05299539170506917,0.3474256684393096,0.31455128181594255,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
