factor_id,handler,date,common_stocks,spearman
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-04-27,4223,0.028465958307079185
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-04-28,4217,0.05259509982708217
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-04-29,4217,0.07290473179270553
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-05,4168,0.08300054804445464
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-06,4203,0.07894362815914335
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-09,4202,0.07596868774807738
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-10,4208,0.1058218745753398
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-11,4211,0.14149536617419906
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-12,4213,0.12285228940881886
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-13,4218,0.11547523337010164
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-16,4220,0.10961956872201026
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-17,4224,0.13297818087939492
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-18,4224,0.09178655922121194
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-19,4223,0.07292475840966296
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-20,4228,0.11185129032778926
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-23,4231,0.09538591547860484
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-24,4234,0.10416437037145683
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-05-25,4237,0.0852935294304474
