selection,size,net_5y,turn_5y,s_5y,comb_5y,net_1y,turn_1y,s_1y,comb_1y,net_3m,turn_3m,s_3m,comb_3m,comb_mean,comb_min,change
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_impact_downside']",5,23.375190318608702,21.900370776682955,0.04357476074355486,0.6351185999288056,11.611054305537007,21.433546820041848,0.00790761258635005,0.21522427325356147,56.55538400983448,16.534988485486128,0.090289663702842,0.8500243578819999,0.5667890770214556,0.21522427325356147,R3 swap f_i10_01 -> t10_size_plus_impact_downside
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_wc']",5,24.148098970896054,19.49170080961129,0.04098276880090446,0.6499349785983292,9.861909271094873,18.39795493537277,0.005914758463313224,0.19518382411721152,58.87225261961796,15.547950834368345,0.08875066045421674,0.855231185144,0.5667833292865135,0.19518382411721152,R1 swap book_to_market_lf_minus_size -> t10_size_plus_impact_wc
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_wc']",5,24.148098970896054,19.49170080961129,0.04098276880090446,0.6499349785983292,9.861909271094873,18.39795493537277,0.005914758463313224,0.19518382411721152,58.87225261961796,15.547950834368345,0.08875066045421674,0.855231185144,0.5667833292865135,0.19518382411721152,R2 swap growth_revenue -> t10_size_plus_impact_wc
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_impact_dd120']",5,24.593207752258337,18.36767978183015,0.036286349648921405,0.6465919452552147,11.52714276351143,18.153592677276063,0.00792100780531778,0.21812362031856575,60.58417501420412,13.788705445308743,0.09151485028698604,0.83545620463,0.5667239234012601,0.21812362031856575,R2 swap t10_size_plus_impact_bm -> t10_size_plus_impact_dd120
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'impact_abs_return60']",6,24.807274546429024,13.31220562482183,0.031110368474948358,0.6759723623659488,8.40121195384414,12.688051320197147,0.005141267576379244,0.17949786977316678,53.423337735955215,11.303334287926498,0.0793363577481335,0.84449521292875,0.5666551483559552,0.17949786977316678,R1 add impact_abs_return60
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'momentum120']",5,24.44651171335085,18.317531362638885,0.0406229265455817,0.6809196377517416,8.840077168700994,16.833779111370525,0.0047030329081317,0.17245417997314738,62.66085094233952,14.002642816453893,0.08081823518679346,0.8464119661780001,0.566595261300963,0.17245417997314738,R3 swap growth_revenue -> momentum120
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_nomcap_plus_impact']",6,24.301063606989253,21.93518424458661,0.044164061147655996,0.6497698146022198,10.931999197096275,21.36160957430207,0.008084319664463603,0.20157441558682507,55.358448978571495,15.976401250210436,0.09153189441734884,0.8482387518558333,0.5665276606816261,0.20157441558682507,R3 add t10_nomcap_plus_impact
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'paper_composite']",5,23.6334509664307,17.00736654217047,0.03574613061504632,0.6557147906414709,10.558724075515622,16.431031936634515,0.006154326653888439,0.2064871602322862,57.39814687374303,12.606722981941326,0.08595610755601175,0.837362319634,0.5665214235025857,0.2064871602322862,R2 swap book_to_market_lf_plus_impact -> paper_composite
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_wc']",5,23.90705453075329,22.207877191145347,0.04375052997137251,0.6250311372393181,12.269419196636075,21.612446704038266,0.008540257236938905,0.22392058260827888,59.04466950881343,16.577376542940186,0.09581120033252165,0.849243840607,0.5660651868181991,0.22392058260827888,R3 swap book_to_market_lf_plus_impact -> t10_size_plus_impact_wc
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'turn_bias']",5,22.073819974213446,15.912330169017425,0.040049867193570475,0.6717171843526519,8.70314234815469,15.140437575676726,0.009904144831396733,0.19739629889945826,50.5198184177546,10.44100660243931,0.07931747760624983,0.8279582293759999,0.5656905708760367,0.19739629889945826,R2 swap t10_size_plus_impact_bm -> turn_bias
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_impact_fscore']",6,23.899660126602793,21.140507819108464,0.04285055676811066,0.6344076635157835,11.494485097177403,20.32424908370608,0.007531738471732138,0.2138992137486307,59.61871901273506,16.409759743400933,0.09316094867658795,0.8486947241366667,0.565667200467027,0.2138992137486307,R2 add t10_size_plus_impact_fscore
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'book_to_market_lf_div_oper_main_profit_ttm']",5,21.57938806051265,15.373850568161359,0.036696830027089594,0.6321804133598034,10.654820893610816,14.05437348812172,0.008680657037917873,0.2290970492474967,48.24638304520509,10.051155770592047,0.08991590310767547,0.835647419089,0.5656416272321,0.2290970492474967,R3 swap book_to_market_lf_plus_impact -> book_to_market_lf_div_oper_main_profit_ttm
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'ltmom_exhigh252_21']",6,21.959227898025652,14.961308591296365,0.037282455511011274,0.6817111296832368,7.960468413384936,14.29237506000874,0.00787870187222326,0.18044922220796883,46.24561717439038,11.90172746457848,0.07958566683174378,0.8347266506333333,0.5656290008415129,0.18044922220796883,R3 add ltmom_exhigh252_21
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'asset_growth']",6,23.371922523475032,14.477358056360748,0.03541647598075387,0.6966962229093976,6.90675369164835,13.431392252963018,0.007162087577125404,0.1600377600807502,50.04819731610548,11.167197999567993,0.08193850840278535,0.8401001130216667,0.5656113653372715,0.1600377600807502,R1 add asset_growth
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 't10_size_plus_impact_g13']",5,24.774731302389487,21.91762531593524,0.04028880381638661,0.6156878325563516,13.170456618334594,21.339293459324796,0.008178314816473183,0.23406102610144133,63.34123675383747,16.40404528877139,0.0945843351493308,0.8469482882645001,0.5655657156407643,0.23406102610144133,R2 swap book_to_market_lf_plus_impact -> t10_size_plus_impact_g13
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact']",5,23.7792424672294,14.280638827979915,0.03288991485724913,0.6896568087932866,7.205857406184014,13.54994747026953,0.00482555027000484,0.15905719084631822,55.91318923837919,12.330185812005759,0.08070357965920756,0.847798972126,0.5655043239218682,0.15905719084631822,seed
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'book_to_market_lf_minus_size']",5,23.7792424672294,14.280638827979915,0.03288991485724913,0.6896568087932866,7.205857406184014,13.54994747026953,0.00482555027000484,0.15905719084631822,55.91318923837919,12.330185812005759,0.08070357965920756,0.847798972126,0.5655043239218682,0.15905719084631822,R2 swap growth_revenue -> book_to_market_lf_minus_size
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'growth_roe']",5,21.548037461250118,17.47697252085741,0.03725240180662661,0.6147356634831561,11.30111191288781,16.36635954199023,0.010520503381438371,0.24823903678521386,48.43524174636497,10.791462844334259,0.08569976483983344,0.8333993300695,0.5654580101126233,0.24823903678521386,R3 swap book_to_market_lf_plus_impact -> growth_roe
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_aggregate']",5,24.036944878074394,13.539282492105789,0.032616513152584875,0.6854420089915785,7.681186195876679,12.786878291369014,0.005151253176489407,0.16574532647385995,54.261301026675056,10.784802193407364,0.08125240482008417,0.8451790156015,0.5654554503556461,0.16574532647385995,R1 swap t10_size_plus_impact_bm -> t10_size_plus_impact_aggregate
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 't10_size_plus_impact_downside']",5,24.595921173087152,22.020147600687586,0.04051662396895036,0.6139188008374543,13.186303386097103,21.3952220154485,0.008241537303417208,0.2347595412606331,64.50809303356746,16.446782302879466,0.09519675806345522,0.847448782087,0.5653757080616958,0.2347595412606331,R2 swap book_to_market_lf_plus_impact -> t10_size_plus_impact_downside
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_g13']",5,23.89979743662041,21.467324018643787,0.04142398238068918,0.6199701478335475,12.308761727171575,20.964457704975587,0.008591392113070431,0.2269703796071724,60.78175006940432,16.189159492664864,0.09394672814353815,0.8486589118915,0.56519981311074,0.2269703796071724,R3 swap book_to_market_lf_plus_impact -> t10_size_plus_impact_g13
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'book_to_market_lf_div_oper_main_profit_ttm']",6,22.527361241901005,14.394649139182448,0.03562688890293199,0.6697290957011,8.813730812417033,13.017510548780434,0.007428034946520161,0.18963296966025484,45.2861248982089,10.183895797457133,0.08503783741788054,0.8361211927141666,0.5651610860251738,0.18963296966025484,R3 add book_to_market_lf_div_oper_main_profit_ttm
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'turn_bias']",5,22.78893472359065,13.162959717775525,0.036889581497745676,0.6835525775360785,8.212732926971821,12.510246210295358,0.006143933921097707,0.1742203477966537,51.1131975402193,10.83021449124488,0.07603264194124869,0.836415744872,0.5647295567349108,0.1742203477966537,R1 swap t10_size_plus_impact_bm -> turn_bias
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_downside']",5,24.03801329228403,13.650803498472328,0.032786702678118056,0.6862320953733554,7.520306233096807,12.81465725300602,0.005176336890423758,0.1629182883524662,54.24479926429463,10.741604052590414,0.08154754124857563,0.844976329751,0.5647089044922738,0.1629182883524662,R1 swap t10_size_plus_impact_bm -> t10_size_plus_impact_downside
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_impact_dd120']",6,25.207417735886573,22.22051125199919,0.04226003356893905,0.6353450396895435,12.32033218400518,21.617664832243932,0.007707122776087416,0.21357669719026345,61.436382501536755,16.70262955320539,0.09423465806826235,0.8450701538583334,0.5646639635793801,0.21357669719026345,R2 add t10_size_plus_impact_dd120
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'impact_abs_return60']",5,24.094926780946242,14.292671435482749,0.03153831850497303,0.6794747960418427,7.870615958147731,13.638725973853024,0.004688402804902827,0.16739885200438326,54.97648990431004,12.161828565681091,0.07960471575698862,0.8455012714295,0.5641249731585753,0.16739885200438326,R1 swap impact60 -> impact_abs_return60
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal_chip_turn_paper']",6,23.989600025841813,21.995972335967988,0.044492217824711716,0.6476175771153325,10.756396091621548,21.273537299200413,0.007331147577169709,0.19611398892023807,55.77121109253946,16.386986229009757,0.09120872669107509,0.8483960356308333,0.5640425338888013,0.19611398892023807,R3 add reversal_chip_turn_paper
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_aggregate']",5,23.664798387133285,21.77486299355186,0.04370330789369755,0.6346042604285069,11.216916465765491,21.0452882453509,0.007882929099069087,0.20775564202330232,58.92523914510044,16.534439835376652,0.09157865642638575,0.8491671196474999,0.5638423406997698,0.20775564202330232,R3 swap impact60 -> t10_size_plus_impact_aggregate
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact']",5,23.985882075999374,22.86233209185135,0.0436564434396568,0.6170790265153194,12.213217709141688,21.89664888598904,0.008575370730075216,0.2219670661873917,61.71524113830017,16.96207316495387,0.09556654539077691,0.8509773100889999,0.5633411342639038,0.2219670661873917,R3 swap book_to_market_lf_plus_impact -> t10_size_plus_impact
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_g13']",5,24.28520782036466,13.49277765875746,0.031966892553955455,0.6809493758265734,7.649034065070724,12.824361940633832,0.00513584042472852,0.16456110696839718,53.56244039233804,10.7424367676537,0.08105828233869584,0.8444758359285001,0.5633287729078236,0.16456110696839718,R1 swap t10_size_plus_impact_bm -> t10_size_plus_impact_g13
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'ev_ebitda_proxy']",5,25.07797360499709,16.120183441825464,0.03257193214029618,0.6701572868855017,9.190000042231816,15.259196364356931,0.003838993687805002,0.1785396876717889,58.15422164614026,12.617978014310854,0.08111611512096056,0.8408294807350001,0.5631754850974302,0.1785396876717889,R1 swap book_to_market_lf_plus_impact -> ev_ebitda_proxy
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'cash_conversion']",5,22.36158479345057,15.59082342897567,0.03593827404377907,0.6787303370294708,7.7372856430815125,14.45836127336791,0.0055078482092188194,0.1695161563266435,49.01233152906772,10.149604672888353,0.0769491087730207,0.841147780593,0.5631314246497048,0.1695161563266435,R3 swap growth_revenue -> cash_conversion
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_wc_mcap']",6,24.389267752887875,21.5506235472902,0.04377103525157752,0.6385393367833854,11.402709391008093,20.558773751902955,0.007530606858012931,0.20540487122510534,58.42905266103136,16.27675997559305,0.09326533149599459,0.8452254297416666,0.563056545916719,0.20540487122510534,R2 add t10_size_plus_wc_mcap
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_downside']",5,23.766482885307717,21.93862071647249,0.04386856920742167,0.6347675576914051,11.078132129890017,21.073476416787763,0.007917852926581382,0.2053397733166585,59.36550189135242,16.57764034031225,0.0919106218312505,0.8489644337969999,0.5630239216016878,0.2053397733166585,R3 swap impact60 -> t10_size_plus_impact_downside
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_nomcap_plus_impact']",6,24.651934568907645,22.205116349313762,0.04373857304415412,0.6424315442959182,10.973066504566642,21.293221508070676,0.007795977525631403,0.19808377371111996,57.987802072579875,16.791221249167528,0.09278345140113642,0.8468132321666666,0.5624428500579016,0.19808377371111996,R2 add t10_nomcap_plus_impact
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'quality_net_margin_tsrank378']",5,22.90119379301043,16.4264916303223,0.036785979138108896,0.6836987894976906,7.375456720625953,15.664876469787343,0.005476497209857743,0.16008953908473356,52.19970271677739,12.086101786474664,0.07835146747392774,0.8427676493209999,0.562185325967808,0.16008953908473356,R1 swap size_only -> quality_net_margin_tsrank378
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_g13']",5,23.841834090031686,21.773057646475856,0.043272186623657546,0.6342568230116092,10.951568600960462,21.007429891326147,0.007854806129859854,0.20283002853832832,59.386658056863126,16.70667539100044,0.09133100994696201,0.8484639399745,0.5618502638414792,0.20283002853832832,R3 swap impact60 -> t10_size_plus_impact_g13
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_downside']",6,23.897512632318215,17.48883385491433,0.03732806583514635,0.6586941719753052,8.030752503739222,16.346200017909265,0.005459852586713765,0.172981117855066,57.19278477559897,14.214303179170981,0.0853734621064405,0.8530035914591667,0.5615596270965126,0.172981117855066,R1 add t10_size_plus_impact_downside
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'turn_bias']",5,22.20335437001168,17.80892486219272,0.04459103157783134,0.670125637351438,7.223798012968021,17.186858594989058,0.007405174949645716,0.16556835727155644,50.07993867748112,14.131619654517932,0.08092371945445237,0.8482967889990001,0.5613302612073315,0.16556835727155644,R3 swap growth_revenue -> turn_bias
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_aggregate']",5,24.210238235833543,18.99418308698402,0.039405471148446385,0.6471001395392246,8.835333768223485,17.982066867900485,0.006029610842097208,0.18124828104116802,58.54320003933966,15.20505121048151,0.0876005157337878,0.8553494361014999,0.5612326188939641,0.18124828104116802,R1 swap book_to_market_lf_minus_size -> t10_size_plus_impact_aggregate
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_aggregate']",5,24.210238235833543,18.99418308698402,0.039405471148446385,0.6471001395392246,8.835333768223485,17.982066867900485,0.006029610842097208,0.18124828104116802,58.54320003933966,15.20505121048151,0.0876005157337878,0.8553494361014999,0.5612326188939641,0.18124828104116802,R2 swap growth_revenue -> t10_size_plus_impact_aggregate
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'f_i10_01']",5,24.00439729841105,14.320364594145712,0.03235433781036549,0.682937861119478,7.065377512773422,13.331690652685623,0.004613900427197216,0.1537841962907772,55.24279801173417,11.685203986224083,0.08151815554148831,0.846739048041,0.561153701817085,0.1537841962907772,R1 swap impact60 -> f_i10_01
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal_chip_turn_size_eq']",6,24.2972394562576,22.136850630722527,0.043875140245763944,0.6379004303900151,10.728586476746768,21.153536178846146,0.00789736507173965,0.19725806916073263,56.457739366206404,16.278228851496973,0.09248773177915615,0.8479186377408333,0.561025712430527,0.19725806916073263,R3 add reversal_chip_turn_size_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_fscore']",6,23.442288696627216,18.556381012775798,0.03999412586269565,0.6477368887326147,8.56899748687621,17.125289314456218,0.005210173636067447,0.17950529063338333,62.45092722853466,14.872505535279378,0.08779560676440813,0.8557426537166666,0.5609949443608883,0.17950529063338333,R1 add t10_size_plus_impact_fscore
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_fscore']",5,24.163065755655175,20.45779489308638,0.041453939910551935,0.6396680780267847,9.336795289121435,19.274262620483178,0.005790448200508277,0.18485027450633984,60.291720028966566,15.532531356033113,0.09073798431228187,0.85843362496,0.5609839924977081,0.18485027450633984,R1 swap book_to_market_lf_minus_size -> t10_size_plus_impact_fscore
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_fscore']",5,24.163065755655175,20.45779489308638,0.041453939910551935,0.6396680780267847,9.336795289121435,19.274262620483178,0.005790448200508277,0.18485027450633984,60.291720028966566,15.532531356033113,0.09073798431228187,0.85843362496,0.5609839924977081,0.18485027450633984,R2 swap growth_revenue -> t10_size_plus_impact_fscore
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 't10_size_plus_impact_wc']",5,23.172502283018733,19.206197189386458,0.04133784043403919,0.6412109277971908,8.854944592040583,18.229501811274517,0.0061844841838683195,0.18385545418747634,56.87739782499819,15.076651647643219,0.08757989485869466,0.8569418087709999,0.5606693969185557,0.18385545418747634,R3 swap growth_revenue -> t10_size_plus_impact_wc
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 't10_size_plus_impact_dd120']",5,24.451264247714157,23.731019749048173,0.043772912373073215,0.6133119264407956,12.739849307916993,23.162658469038938,0.008610360589976034,0.2197655812358439,62.7755289349838,17.560272138832413,0.09820445111695811,0.848096796089,0.5603914345885465,0.2197655812358439,R3 swap book_to_market_lf_plus_impact -> t10_size_plus_impact_dd120
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_impact_aggregate']",6,23.787003508032303,17.38981232926366,0.03719732115827395,0.6580983193441486,7.814428807483948,16.26137446111229,0.00543978925382759,0.1698603517041915,56.62144538460099,14.128832703467515,0.08514325324239479,0.8531724963345833,0.5603770557943079,0.1698603517041915,R1 add t10_size_plus_impact_aggregate
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 't10_size_plus_wc_mcap']",5,23.807806874470085,23.487267679945383,0.04494186980473327,0.6121058527452177,12.485742762709503,22.42946123803415,0.008457523823020487,0.2204808194889113,59.88206527968886,17.13357812690679,0.09754277647874669,0.848283127149,0.5602899331277097,0.2204808194889113,R3 swap book_to_market_lf_plus_impact -> t10_size_plus_wc_mcap
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'chip250']",6,24.79312571285559,21.29540875091785,0.04254274274846218,0.6507019604878139,11.656233714501896,21.081738504305353,0.005983636587333034,0.1920906959623167,59.982068144945735,16.318571273224666,0.09081288759870705,0.8380728037783334,0.5602884867428214,0.1920906959623167,R3 add chip250
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'ev_ebitda_proxy']",5,23.36102117529473,17.911525568653044,0.036047585554222855,0.6178309804791462,12.135118384970985,16.820594914208293,0.006520992187281041,0.2302644326931819,43.53183024453154,12.131567431809424,0.08418368259761225,0.832371965239,0.560155792803776,0.2302644326931819,R2 swap book_to_market_lf_plus_impact -> ev_ebitda_proxy
