components,factor_count,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_min_member_addition_pp,recent_vs_best_single_pp
H03+DD120+CHIP250+C01+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.1804160893128075,31.75757309741446,4.801745052329067,-3.6213289630162593,-0.5994285572835946,22.080553908274283,50.0,-1.7923974450293487,-19.897480400809293
H03+RET40+CHIP250+ASSET_GROWTH+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.648057744790878,32.22688576561774,4.872705127761401,0.7753526170294776,-0.4065058485661633,21.673577001975108,50.0,-3.9103297522791176,-15.500798820763556
SIZE+H03+RET40+DD60+ASSET_GROWTH+C03,6,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,11.502217823154242,34.33248284814468,5.191071406639476,6.311146416514765,-0.1814791182527423,19.919237057901107,62.5,-2.8939182631142426,-9.965005021278268
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.701548270003589,32.41030450967834,4.9004380418633655,1.8011102281402236,-0.3519283822503801,21.18864175191344,62.5,-2.45353826566293,-14.475041209652808
SIZE+H03+RET40+CHIP250+DD60+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.895830850854831,36.05605136855292,5.451674966925201,1.44415588392963,-0.3706150847916107,21.619345586609995,62.5,-2.2243744572302786,-14.831995553863402
SIZE+DD120+CHIP250+C01+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.5382861802606862,31.861307680770807,4.817429721332546,-5.355715901593232,-0.6573320058500479,23.00274364410051,50.0,-1.9270890748807123,-17.929301768244716
H03+DD120+CHIP250+DD60+ASSET_GROWTH,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.0484634312491985,29.537866381655125,4.466125396906255,-4.417661965657056,-0.6284403286103504,21.86633335558177,50.0,-3.480512949974929,-20.69381340345009
SIZE+DD120+CHIP250+ASSET_GROWTH+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-3.0777530227375105,27.225083060179667,4.116432558699166,-7.194185581436677,-0.7351839952003604,23.54930440615727,50.0,-3.2340885608587824,-19.76777144808816
SIZE+H03+DD60+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,10.389146060691113,32.89462725375467,4.973667640767706,5.415478419923407,-0.210896720895771,20.46025549752324,62.5,-3.43598841614838,-10.860673017869626
SIZE+H03+RET40+ASSET_GROWTH+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.789330122807331,33.232864936143955,5.024809178344966,2.764520944462365,-0.3170050870351832,20.93640224711758,62.5,-2.4915291968003426,-13.511630493330667
SIZE+H03+DD60+ASSET_GROWTH+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.954954876130944,30.41351541345263,4.598523530514038,2.356431345616906,-0.3328868762578466,20.992856105550334,62.5,-1.536653513291975,-13.919720092176126
SIZE+DD120+CHIP250+ASSET_GROWTH+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.83933781655176,27.78643621222115,4.201309155287838,-7.040646971839598,-0.7279309257335143,23.189415745962272,37.5,-3.614977870095889,-19.614232838491084
SIZE+H03+DD60+C01+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.422135462759483,33.36481070488472,5.044759378578569,1.377376084180914,-0.3693441611968483,21.653561725762195,62.5,-4.038102335742493,-14.898775353612118
H03+DD120+CHIP250+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.580804230696934,30.726012413304,4.645773076891565,-3.0649688461946307,-0.5771993674667778,21.785460756326813,62.5,-2.449066352182373,-19.341120283987664
SIZE+H03+RET40+DD120+CHIP250+DD60+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.8432039922917065,35.12725018811565,5.311240228443087,-0.4680362361513805,-0.4472794016513731,21.740569018486852,62.5,-3.546302739742548,-16.744187673944413
SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C03,7,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,5.776225737978126,33.80043114522952,5.110625189158703,0.6656005488194234,-0.4061059039984401,21.30058965112738,62.5,-5.645545867695342,-15.61055088897361
SIZE+H03+RET40+DD120+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.600498935114698,36.23573394632913,5.478842972684964,0.1216559624297335,-0.4244573565826788,21.491829855999367,62.5,-4.13299253137342,-16.154495475363298
SIZE+H03+RET40+DD120+CHIP250+DD60,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.1631743539190245,34.280436667740936,5.18320202416243,0.9799723297565948,-0.3880604383778764,21.70674682442881,62.5,-3.4333785932519545,-15.296179108036435
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.555450242030714,34.187398421110075,5.169134641271842,0.3863156007588714,-0.4123139387181982,21.70531230788275,50.0,-2.434695748963932,-15.88983583703416
SIZE+H03+DD120+DD60+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.541508464899652,33.024455780264205,4.993297713975948,-0.4517892490762953,-0.4508466052312724,21.512973323869787,62.5,-1.829165333257209,-16.727940686869328
SIZE+DD120+ASSET_GROWTH+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.4531586072663982,27.185714981764143,4.110480105242738,-5.563638712509136,-0.6562222754357343,22.970823478037797,37.5,-3.93670358611687,-18.13722457916062
H03+DD120+CHIP250+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.056538106507074,31.22192945158126,4.720755733079087,-2.6642176265720123,-0.5608266545842315,21.85234918861374,50.0,-2.7904851456882485,-18.940369064365044
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01+C02,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.682940835391966,33.67756740964253,5.092048192337951,-0.4091073569459847,-0.4435301947852401,22.17732646095965,50.0,-3.3541969980827653,-16.685258794739017
SIZE+CHIP250+ASSET_GROWTH+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.6907015854222703,27.224673856917853,4.116370687165979,-3.425669101743709,-0.5701020693473275,22.839964620891774,50.0,-1.7055261068540732,-15.999254968395194
SIZE+H03+RET40+C01+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.407652718526974,37.08582095062396,5.607376127734343,2.80027659079263,-0.3157919956317455,21.133968761358343,62.5,-3.2567272141691044,-13.475874847000402
H03+CHIP250+DD60+ASSET_GROWTH+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.0513049021273875,30.2428878749646,4.572724646694647,-1.52141974456726,-0.495193650870565,21.55186787368034,62.5,-4.143958515913934,-17.797571182360294
SIZE+DD120+CHIP250+ASSET_GROWTH+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-3.2039192880432554,27.563932295008147,4.167666563005231,-7.371585851048487,-0.7404741413862185,23.19085250660463,37.5,-3.283781930253432,-19.94517171769997
H03+DD120+CHIP250+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.0496435802632926,30.22966230008252,4.570724939772478,-3.5210813595091843,-0.6019375974141957,22.000959697148648,62.5,-2.571191770568279,-19.797232797302215
SIZE+H03+RET40+DD60+ASSET_GROWTH+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,10.396881672244016,33.86136216154695,5.119837958825898,5.27704371341812,-0.2152563158363395,20.39584703253734,62.5,-3.567260424958441,-10.999107724374912
SIZE+H03+RET40+DD60+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,9.619621482873583,36.47440138019517,5.514929488685509,4.104691994188074,-0.2612799917928309,21.30289156094134,62.5,-5.476930003369966,-12.17145944360496
H03+DD120+CHIP250+DD60+ASSET_GROWTH+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.2099104958147637,29.772907787536955,4.501663657475588,-6.711574153290351,-0.7280741264922406,22.319940892076215,50.0,-4.428901430883984,-22.987725591083382
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.296994270863852,33.24634544584473,5.026847431411723,-0.7298531605478713,-0.4547799221070269,21.950011938362003,62.5,-3.494374105010236,-17.006004598340905
SIZE+H03+RET40+CHIP250+DD60+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.559507076109153,36.25159108808192,5.481240572517986,3.078266503591168,-0.3043460054790784,21.25011052442656,62.5,-2.65401078330251,-13.197884934201864
SIZE+CHIP250+DD60+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.7075402294817114,33.535900807056564,5.070628202026952,-4.36308797254524,-0.612588919011376,22.81019642990999,37.5,-2.644299256507176,-16.936673839196725
H03+CHIP250+DD60+ASSET_GROWTH+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.652737003289208,29.29139567389497,4.428859025892919,-1.7761220226037118,-0.508787861870521,21.91783611640373,50.0,-5.431197487157519,-18.052273460396744
H03+DD120+CHIP250+ASSET_GROWTH+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.626830560591785,28.714518722621342,4.341635230860348,-6.968465791452133,-0.7349129999569114,23.151942110089077,50.0,-3.8916914274809,-23.244617229245165
SIZE+DD120+CHIP250+DD60+ASSET_GROWTH,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-3.029322488040365,28.77967255534909,4.351486490368782,-7.3808089784091475,-0.7364584974946334,23.22901908686293,37.5,-3.3003645046479644,-19.954394845060637
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.921212500385821,33.731489091686626,5.100201150663018,2.821011349722803,-0.313992298426921,21.03470198606273,62.5,-3.4901350667919617,-13.45514008807023
SIZE+CHIP250+DD60+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.4258879846851629,33.76976368430953,5.1059882690676,-3.680100284382437,-0.5843169200871937,22.5822547914329,50.0,-1.6535683952238749,-16.25368615103392
SIZE+H03+RET40+DD120+CHIP250+DD60+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.261976621238388,35.089185658996115,5.305484871640212,-0.0435082504018247,-0.4324827755011828,21.54854550228612,62.5,-2.5346797444389564,-16.319659688194857
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.394116944487635,33.53357091144563,5.070275921810579,0.3238410226770558,-0.418292717168114,21.33530584975272,62.5,-2.4971703270457475,-15.952310415115976
SIZE+H03+RET40+DD120+CHIP250+DD60+C01+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.861944079701781,36.001946620013875,5.443494328946098,-0.581550249244317,-0.4574865012355983,21.648829691283154,62.5,-2.7505219786960247,-16.85770168703735
SIZE+RET40+DD120+CHIP250+ASSET_GROWTH+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.5655815426962673,32.44872988328415,4.906247958352564,-4.340666415656296,-0.6134659739224599,22.705799114299356,50.0,-2.006575629073223,-16.91425228230778
H03+DD120+C01+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.2274282749035712,32.27922672005658,4.880619080072555,-3.653190805168984,-0.5980879704057552,21.80771872580698,62.5,-4.145060779601852,-19.92934224296201
H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.313960537957173,29.90396109945669,4.521478918237852,-5.835439456195026,-0.6841560345451758,22.391839354131783,50.0,-4.059317433591314,-22.11159089398806
SIZE+CHIP250+DD60+ASSET_GROWTH+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.6445381864580771,29.407866799841752,4.446469460136073,-5.091007646594151,-0.6433310364266951,22.850998246691965,50.0,-2.79904922275845,-17.664593513245634
H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.429266323793961,32.72305832124403,4.947726418172097,-4.518460094378137,-0.6327980518434163,22.29887132762487,50.0,-4.330599665548121,-20.794611532171167
SIZE+H03+RET40+DD120+CHIP250+DD60+C01,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.074265657382187,35.37710011836498,5.349017537896785,0.7252481194854034,-0.4001420966102917,21.59569601800641,62.5,-1.7273231101711135,-15.550903318307627
SIZE+DD120+CHIP250+DD60+ASSET_GROWTH+C01,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.021620830843069,29.83783808686045,4.5114811187333,-6.53310194957637,-0.6972144751964734,23.04485631949857,37.5,-2.956638864897043,-19.10668781622785
H03+CHIP250+DD60+ASSET_GROWTH+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.9825363357557404,29.95615015962592,4.529369904135439,-3.5468335683796988,-0.5845455706864829,22.354095636268887,50.0,-2.660553545952346,-19.822985006172733
SIZE+RET40+CHIP250+ASSET_GROWTH+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.232436354121785,32.5152364064654,4.916303744657568,-1.6838673905357828,-0.4950280944261128,22.828389839733067,50.0,-3.660470067321363,-14.257453257187269
H03+DD120+ASSET_GROWTH+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.1633434334568493,28.24313415144258,4.270361883698118,-2.1070184502412683,-0.5199554997691396,21.487093515244048,62.5,-4.5535028653916525,-18.383169888034303
SIZE+H03+RET40+DD60+C03,5,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,10.038584650788344,37.10428938286517,5.610168554689214,4.428416096099131,-0.2490912036081567,21.42513859605556,62.5,-5.405119647213279,-11.847735341693902
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.604484492733441,34.239560397845096,5.177021532154178,0.4274629605792626,-0.4104764402091138,21.87273101886792,50.0,-3.309318393975736,-15.84868847721377
SIZE+CHIP250+C01+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.0430548974211639,31.90047580298762,4.823351941411729,-4.8664068388328925,-0.6332180375236552,23.159360303296623,50.0,-2.5260044356831,-17.43999270548438
H03+RET40+CHIP250+ASSET_GROWTH+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.717928774643296,33.58496384732876,5.078046533716108,-1.3601177590728124,-0.4945219529893648,21.88145670484477,50.0,-2.7651170259705085,-17.636269196865847
SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.043830732328908,33.52134159694444,5.068426849457999,-0.0245961171290901,-0.4274551301889726,21.690963521708028,62.5,-5.30163983054721,-16.300747554922122
SIZE+DD120+C01+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.025940384328972,32.33125849694696,4.88848628473838,-3.862545900409408,-0.5928091384456848,22.228425966625952,62.5,-1.570699203088216,-16.436131767060893
SIZE+CHIP250+DD60+ASSET_GROWTH+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.2323095068534869,29.120793121540185,4.403063919976876,-4.635373426830363,-0.620765256761142,22.884945383600297,50.0,-2.916584710792298,-17.208959293481847
SIZE+RET40+CHIP250+ASSET_GROWTH+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.192667526222094,32.38505485971521,4.89662029478894,-2.7039527685668467,-0.5379477893765752,22.945898648673317,50.0,-3.990671363719404,-15.277538635218333
SIZE+H03+RET40+DD60+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.13608957347268,37.388339875856666,5.653116989229528,5.482972584243151,-0.2063537441969529,21.006923141407185,62.5,-4.621453479365047,-10.793178853549882
H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.8959776056900692,30.582041196931858,4.624004628976097,-6.519982234666166,-0.7150431529621817,22.61664879567694,50.0,-3.024182626465709,-22.7961336724592
SIZE+H03+RET40+DD120+CHIP250+DD60+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.7838121854787903,35.518488630968875,5.370395481002494,-1.5865832955237038,-0.4970231490229173,21.81378281698645,50.0,-3.1630256882688803,-17.862734733316735
SIZE+H03+RET40+DD120+CHIP250+DD60+C01+C02,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.38109155788048,35.46816940677547,5.362787214304452,-0.981695656423972,-0.4742016294713762,21.71010007847828,50.0,-2.425851540353602,-17.257847094217006
H03+RET40+CHIP250+ASSET_GROWTH+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.789412754555565,32.91847343508982,4.977273183385581,-0.187860428830016,-0.4487360936436892,21.70435424894689,50.0,-2.163818230052028,-16.46401186662305
