formula,net_excess,gross_excess,turnover,annual_cost,periods,coverage,rank_ic,ic_mean,ic_ir,absolute_max_drawdown,excess_max_drawdown,run,objective
"TsMax(ratio_market_cap_float,50)",-0.0907376731619238,-0.0872060617804527,0.0233572181314229,0.0035316113814711,120,1.0,-0.0452744215726852,-0.0063565140590071,-0.0948047730815509,0.3317022323608398,0.3846849799156189,front_wide_s9841,aligned_ic_frontier
"TsRank(cal_5d_min_low_ratio,10)",-0.2540155364513397,-0.1145421409606933,0.9224430918693542,0.1394733954906463,120,1.0,-0.0223197154700756,-0.0159378368407487,-0.1715393876806227,0.4074176549911499,0.4804057478904724,front_wide_s9841,aligned_ic_frontier
"TsPctChange(TsMean(lma120,20),50)",-0.1538611873269081,-0.1346897774934768,0.1267950385808944,0.0191714098334312,120,1.0,-0.0263559110462665,-0.0181791614741086,-0.131199618504869,0.5241706371307373,0.53947514295578,front_wide_s9841,aligned_ic_frontier
"Abs(TsSum(vma250,40))",-0.0851224486917257,-0.0821985080838203,0.0193382315337657,0.0029239406079053,120,1.0,-0.0293271504342556,-0.0111918458715081,-0.1405230703272002,0.5423864126205444,0.4830291867256164,front_wide_s9841,aligned_ic_frontier
"TsCov(tapi,TsDiv(lwr2,20),20)",-0.1381255275249481,-0.0517193412780761,0.5714694857597351,0.0864061862468719,120,1.0,0.02062414214015,0.0098787983879446,0.1922475021350203,0.3156548142433166,0.3095232248306274,front_wide_s9841,aligned_ic_frontier
"TsSum(cal_30d_up_down_diff,30)",-0.1457244441032409,-0.0894822424650192,0.3719722330570221,0.0562422016382217,120,1.0,-0.0273293238133192,-0.0163128152489662,-0.1424280173765292,0.4308932423591614,0.3738479614257812,front_wide_s9841,aligned_ic_frontier
"TsWMA(lma250,50)",-0.0845363341838121,-0.0815841999650001,0.019524697214365,0.0029521342188119,120,1.0,-0.0293248109519481,-0.0110930521041154,-0.1403318583361813,0.5420209169387817,0.4836024641990661,front_wide_s9841,aligned_ic_frontier
"TsMean(TsMin(TsMed(skd_k,30),10),10)",-0.1656668518066406,-0.0912071818113327,0.4924581348896026,0.0744596699953079,120,1.0,-0.0275115463882684,-0.0156797431409358,-0.1465035419476044,0.413853645324707,0.3792268633842468,front_wide_s9841,aligned_ic_frontier
"TsIr(turnover,50)",-0.0569798312857747,0.0040947149321436,0.4039321839809418,0.0610745462179184,120,1.0,0.0291969124227762,0.0100886514410376,0.135336116496878,0.2758956551551819,0.1335118412971496,front_wide_s9841,aligned_ic_frontier
"Ref(ma250,20)",-0.085784989285469,-0.082934837937355,0.0188502073287963,0.002850151348114,120,1.0,-0.0292884577065706,-0.0111669264733791,-0.1393837799000301,0.5484005212783813,0.4875456690788269,front_wide_s9841,aligned_ic_frontier
"TsMed(lma250,40)",-0.0846493707954883,-0.0816940614581108,0.0195456966757774,0.0029553093373775,120,1.0,-0.0290257539600133,-0.0111080445349216,-0.1406199686672055,0.5416191220283508,0.4813302755355835,front_wide_s9841,aligned_ic_frontier
"TsSkew(ratio_ps_lyr,20)",-0.2282661143302917,-0.0958025515079498,0.8760817646980286,0.1324635628223419,120,1.0,-0.0198113787919282,-0.0116854971274733,-0.1912411825048801,0.4323171973228454,0.4256377220153808,front_wide_s9841,aligned_ic_frontier
"TsMean(lma250,50)",-0.0834888642087578,-0.0805801320075988,0.0192376468330621,0.002908732201159,120,1.0,-0.0287872869521379,-0.0111033208668231,-0.1416447187707024,0.5415220856666565,0.4820564389228821,front_wide_s9841,aligned_ic_frontier
"TsMed(TsMaxDiff(mamtm,30),50)",-0.0471941249102354,-0.006085332557559,0.2718835473060608,0.0411087923526763,120,1.0,0.0332472994923591,0.0124378176406025,0.1136272714470182,0.2037674784660339,0.2364642024040222,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(cal_5d_up_day_ratio,20)",-0.2223207112312317,-0.089722055196762,0.8769752383232117,0.1325986560344696,120,1.0,-0.0233945995569229,-0.0119137736037373,-0.161280019756565,0.3822218179702759,0.3530045747756958,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(cal_daily_rise,40)",-0.2108749896526336,-0.114461406469345,0.6376559734344482,0.0964135831832885,120,1.0,-0.0377624705433845,-0.0133255086839199,-0.0998156681153221,0.5111961364746094,0.5009774565696716,front_wide_s9841,aligned_ic_frontier
"TsCorr(wma5,maadtm,50)",-0.0202019832372665,0.0626984935998916,0.548283576965332,0.0829004768371582,120,1.0,0.0178298763930797,0.0147860990837216,0.2001465808738546,0.2897093892097473,0.0958773493766784,front_wide_s9841,aligned_ic_frontier
"TsSkew(ratio_bm_ttm,40)",-0.1358372304081916,-0.0236407676339149,0.7420400977134705,0.1121964627742767,120,1.0,0.0188029464334249,0.0152866290882229,0.2151400917944032,0.2948786616325378,0.1514264345169067,front_wide_s9841,aligned_ic_frontier
Inv(Log(madkx)),0.0318491153419017,0.0380050545930862,0.0407138839364051,0.0061559392511844,120,1.0,0.0404440686106681,0.0081806425005197,0.1625337154054885,0.2841074466705322,0.2348905801773071,front_wide_s9841,aligned_ic_frontier
"TsRank(Greater(Less(TsIr(ratio_market_cap_total,10),TsMaxDiff(hma10,40)),Abs(TsRank(cyf,40))),50)",-0.200064386165142,-0.0726350507140159,0.8427866101264954,0.127429335451126,120,1.0,-0.0256370436400175,-0.0123054794967174,-0.1517806976157318,0.3900237083435058,0.3484101891517639,front_wide_s9841,aligned_ic_frontier
"TsMed(TsSkew(TsRank(ev_lyr,10),20),10)",-0.1611828318715095,-0.059521053135395,0.6723662614822388,0.1016617787361145,120,1.0,-0.0328355878591537,-0.0155395846813917,-0.1226216019882959,0.4018343091011047,0.2990384697914123,front_wide_s9841,aligned_ic_frontier
"TsSkew(close,20)",-0.2221779884219169,-0.0914493414759635,0.8646074533462524,0.1307286469459533,120,1.0,-0.020696934312582,-0.0111526641994714,-0.1801253284651243,0.4365906715393066,0.4162819385528564,front_wide_s9841,aligned_ic_frontier
"TsVar(Ref(ratio_ev_no_cash_ttm,30),10)",-0.1563215295195579,-0.0764871999621391,0.5280048251152039,0.0798343295574188,120,1.0,-0.0472194626927375,-0.0043280548416078,-0.2937314569599211,0.3738914132118225,0.3452699780464172,front_wide_s9841,aligned_ic_frontier
"TsPctChange(TsMinMaxDiff(peg_ratio_lyr,50),50)",-0.1562582895040512,-0.0926648586988449,0.4205914735794067,0.0635934308052063,120,1.0,-0.0203642603009939,-0.0160710215568542,-0.2370525953934549,0.3429728746414184,0.3831251263618469,front_wide_s9841,aligned_ic_frontier
"TsWMA(asit,20)",-0.1188374561011791,-0.0501183418929576,0.4544914960861206,0.0687191142082214,120,1.0,-0.0285093206912279,-0.0053010093979537,-0.2509609141532505,0.339386522769928,0.3007290959358215,front_wide_s9841,aligned_ic_frontier
"TsWMA(market_cap_3,20)",-0.1063966279998421,-0.1020959490537643,0.028443643823266,0.0043006789460778,120,1.0,-0.0525203123688697,-0.0054796044714748,-0.0839699425513931,0.3685052394866943,0.4193723797798157,front_wide_s9841,aligned_ic_frontier
"TsMean(market_cap,10)",-0.1089052757978439,-0.1040847462415695,0.0318818092346191,0.0048205295562744,120,1.0,-0.0533103719353675,-0.0053815259598195,-0.0827064879190981,0.3707174658775329,0.4215008616447449,front_wide_s9841,aligned_ic_frontier
"TsMax(Less(TsKurt(amp10,50),TsMinDiff(ratio_peg_lyr,40)),20)",-0.1183429400682449,-0.0748907536268234,0.2873821854591369,0.0434521864414215,120,1.0,-0.023076606914401,-0.0085206180810928,-0.236289592760181,0.4154326915740967,0.3470674157142639,front_wide_s9841,aligned_ic_frontier
"TsEMA(asi,40)",-0.1068692659556865,-0.051280743330717,0.3676489591598511,0.0555885226249694,120,1.0,-0.0297579020261764,-0.005725406575948,-0.2482615135580095,0.3186002373695373,0.2902107834815979,front_wide_s9841,aligned_ic_frontier
"TsEMA(TsSum(TsMean(macd_hist,20),20),30)",-0.1834625086069107,-0.1205686515569686,0.415964663028717,0.062893857049942,120,1.0,-0.0320771671831607,-0.0083245066925883,-0.1056555725906635,0.5524122714996338,0.515729546546936,front_wide_s9841,aligned_ic_frontier
"TsIr(vma250,30)",-0.0359406043052673,0.0287675392627716,0.42796391248703,0.0647081435680389,120,1.0,0.0417387820780277,0.0061638201586902,0.1053488373499702,0.2522506713867187,0.1298440098762512,front_wide_s9841,aligned_ic_frontier
"TsWMA(ratio_market_cap_float,30)",-0.0951230513513088,-0.0914097127318382,0.0245591178536415,0.0037133386194705,120,1.0,-0.0435412600636482,-0.0061406367458403,-0.0927356364977582,0.3374956846237182,0.3884949088096618,front_wide_s9841,aligned_ic_frontier
"TsMed(TsPctChange(sws,50),50)",-0.1289583345651626,-0.0932863140106201,0.2359260618686676,0.0356720205545425,120,1.0,-0.0298561081290245,-0.0174376927316188,-0.1230229032206178,0.4827737808227539,0.454827606678009,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(TsMax(TsSkew(vma20,20),40),10)",-0.2259137485742569,-0.0950848406553268,0.8652705550193787,0.13082890791893,120,1.0,-0.0135091077536344,-0.0154554126784205,-0.2718038106955767,0.4269936680793762,0.4171555638313293,front_wide_s9841,aligned_ic_frontier
"TsSkew(TsMean(ps_ratio_ttm,10),20)",-0.2722735312700272,-0.1314014929533004,0.9316933751106262,0.1408720383167266,120,1.0,-0.0184200629591941,-0.0160965230315923,-0.1800112859152694,0.4704558253288269,0.5026633739471436,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(TsMinDiff(mass,50),20)",-0.2164637938857078,-0.1025812885165214,0.7531911730766296,0.1138825053691864,120,1.0,-0.0211694277822971,-0.0126596949994564,-0.1732322194266997,0.4448373913764953,0.4357975721359253,front_wide_s9841,aligned_ic_frontier
"TsSkew(a_share_market_val,20)",-0.22615074198246,-0.095354431271553,0.8650549650192261,0.130796310710907,120,1.0,-0.0195914320647716,-0.0117538506165146,-0.1830311066131239,0.435142457485199,0.4287202358245849,front_wide_s9841,aligned_ic_frontier
"Mul(cal_5d_up_day_ratio,ratio_pb_lf)",-0.2346779950618743,-0.1705197322368621,0.4243271350860595,0.0641582628250122,120,1.0,-0.0632849335670471,-0.0044391732662916,-0.2473915681898063,0.633597731590271,0.6270890235900879,front_wide_s9841,aligned_ic_frontier
"TsMad(bbiboll_down,30)",-0.101672330546379,-0.0632601302862167,0.2540489435195923,0.0384122002601623,120,1.0,-0.0439260117709636,-0.0090548498556017,-0.0827019056693598,0.5394854545593262,0.4702979326248169,front_wide_s9841,aligned_ic_frontier
"TsSum(a_share_market_val_in_circulation,20)",-0.0953393084809184,-0.0914345651865005,0.0258250217884778,0.0039047432944178,120,1.0,-0.0430753007531166,-0.0061208582483232,-0.0925360856043146,0.3357974290847778,0.3873904347419739,front_wide_s9841,aligned_ic_frontier
"TsMean(ratio_market_cap_float,20)",-0.0953393084809184,-0.0914345651865005,0.0258250217884778,0.0039047432944178,120,1.0,-0.0430753007531166,-0.0061208559200167,-0.0925360504046163,0.3357974290847778,0.3873904347419739,front_wide_s9841,aligned_ic_frontier
"TsEMA(cal_30d_close_std_ratio,50)",-0.0826610640227794,-0.0443397925794124,0.253447562456131,0.038321271443367,120,1.0,-0.0498843677341938,-0.0098749948665499,-0.0781935739058233,0.4241601228713989,0.3840275406837463,front_wide_s9841,aligned_ic_frontier
"TsPctChange(TsMed(TsWMA(TsMad(TsMinDiff(pb_ratio_ttm,20),40),20),20),10)",-0.1926288802027702,-0.0896416649222374,0.6811323761940002,0.1029872152805328,120,1.0,-0.025058776140213,-0.0131370769813656,-0.1580420443991264,0.4242268800735473,0.3654152750968933,front_wide_s9841,aligned_ic_frontier
"TsDelta(lma30,50)",-0.1447078286290168,-0.110423417687416,0.2267487496137619,0.0342844109416008,120,1.0,-0.0401265360414981,-0.0093876738101243,-0.0931847198010686,0.5922390222549438,0.5565391182899475,front_wide_s9841,aligned_ic_frontier
"TsIr(macd_hist,30)",-0.1672935574293136,-0.0730747658014297,0.6231401562690735,0.0942187916278839,120,1.0,-0.027166161686182,-0.0152466678991913,-0.1322925154319591,0.4151082038879394,0.3363094329833984,front_wide_s9841,aligned_ic_frontier
"TsRank(TsMean(wma120,50),10)",-0.031326662671566,-0.0076305922865867,0.1567200422286987,0.0236960703849792,120,1.0,0.0328337661921978,0.0137905599549412,0.1200569225850637,0.2534409165382385,0.2287030816078186,front_wide_s9841,aligned_ic_frontier
"TsEMA(market_cap,30)",-0.1033794147714972,-0.0997154206037521,0.0242327656596899,0.0036639941677451,120,1.0,-0.0509171597659587,-0.0053706956095993,-0.0822074267538354,0.3615970611572265,0.4143174886703491,front_wide_s9841,aligned_ic_frontier
"TsPctChange(TsMin(ratio_pcf_total_lyr,50),50)",-0.0930235008358955,-0.0476905086636543,0.2998213768005371,0.0453329921722412,120,1.0,-0.0267445538192987,-0.0135214831680059,-0.2084608390179398,0.3993862867355346,0.3270970582962036,front_wide_s9841,aligned_ic_frontier
"TsMin(br,10)",-0.1787534542322159,-0.0910811859369278,0.5798430442810059,0.087672268295288,120,1.0,-0.0421671345829963,-0.0058734370395541,-0.1105687051268367,0.4873217940330505,0.4082441329956054,front_wide_s9841,aligned_ic_frontier
"TsWMA(TsRank(cal_30d_down_day_ratio,40),40)",-0.1510986395359039,-0.0686064434051513,0.5455833077430725,0.0824921961307525,120,1.0,-0.0245521422475576,-0.0137999085709452,-0.1455022460165434,0.3831411004066467,0.3048353791236877,front_wide_s9841,aligned_ic_frontier
"TsRank(TsPctChange(obv,50),20)",-0.1293698633953929,-0.0004304580017924,0.8527738451957703,0.1289394053936004,120,1.0,0.0231352187693119,0.0119487550109624,0.1600145304053946,0.2702286839485168,0.1421108841896057,front_wide_s9841,aligned_ic_frontier
"TsMaxDiff(mdd60,30)",-0.1704439284324646,-0.1009653407335281,0.4595144689083099,0.0694785876989364,120,1.0,-0.0235825385898351,-0.0178611315786838,-0.1657608278525262,0.3949183821678161,0.3876742124557495,front_wide_s9841,aligned_ic_frontier
"TsVar(ema10,20)",-0.1377811422228813,-0.0852703115344047,0.3472938537597656,0.0525108306884765,120,1.0,-0.0560974478721618,-0.0037173004820942,-0.0865813872471758,0.5890181064605713,0.5361192226409912,front_wide_s9841,aligned_ic_frontier
"TsIr(ratio_ps_lyr,50)",-0.0754103432267904,-0.0213180973380804,0.3577529489994049,0.05409224588871,120,1.0,0.0469905883073806,0.0095080686733126,0.0694255766671559,0.1874647736549377,0.2592539191246032,front_wide_s9841,aligned_ic_frontier
"TsSkew(macd_hist,50)",-0.1480937963962555,-0.0712160074710846,0.508450984954834,0.0768777889251709,120,1.0,-0.0198918506503105,-0.0118068307638168,-0.1852287666193937,0.4090943932533264,0.3262229561805725,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(oper_roe_diluted_adj_lyr,40)",-0.0074713535159826,0.0146135703474283,0.1460643112659454,0.0220849238634109,120,1.0,0.0662306994199752,0.0053464495576918,0.2143167351885602,0.2307019233703613,0.1316825747489929,front_wide_s9841,aligned_ic_frontier
"Less(amv120,vol250)",-0.0759799798876047,-0.0686986309289932,0.0481570698320865,0.0072813489586114,120,1.0,-0.0338051728904247,-0.0135056590661406,-0.0930956670403437,0.4051733613014221,0.3743648529052734,front_wide_s9841,aligned_ic_frontier
Log(ema250),-0.0893427823618054,-0.0864617210626602,0.0190546382218599,0.0028810612991452,120,1.0,-0.0327253006398677,-0.0149808721616864,-0.0992615347985301,0.5599738359451294,0.5022068023681641,front_wide_s9841,aligned_ic_frontier
"TsKurt(TsMean(swl,20),40)",-0.1988228356361389,-0.0769283294677734,0.8061805963516235,0.1218945061683654,120,1.0,-0.0134305646643042,-0.0134465303272008,-0.2783041493201662,0.3896074891090393,0.3297658562660217,front_wide_s9841,aligned_ic_frontier
"TsMin(ratio_a_share_mv_float,10)",-0.0995372029066085,-0.0948126152157783,0.0312472730875015,0.0047245876908302,120,1.0,-0.0428663529455661,-0.0060690962709486,-0.0923559712027439,0.341641366481781,0.3877539038658142,front_wide_s9841,aligned_ic_frontier
"TsSkew(book_to_market_ratio_lf,10)",-0.1154872059613466,0.0196337818354368,0.8936573266983032,0.1351209877967834,120,1.0,0.0196194387972354,0.0120363580062985,0.2016714683753538,0.2554645538330078,0.0841749310493469,front_wide_s9841,aligned_ic_frontier
"TsSkew(ratio_bm_ttm,10)",-0.1154872059613466,0.0196337818354368,0.8936573266983032,0.1351209877967834,120,1.0,0.0196194387972354,0.0120363580062985,0.2016714683753538,0.2554645538330078,0.0841749310493469,front_wide_s9841,aligned_ic_frontier
"TsSkew(rsi10,50)",-0.0454770852148532,0.0353847728669643,0.53480064868927,0.0808618580818176,120,1.0,0.0207552798092365,0.0130312927067279,0.170087234071934,0.2647805213928222,0.1044592261314392,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(TsVar(TsMaxDiff(TsDiv(ma5,50),30),30),40)",-0.1628796388149261,-0.0879908698797226,0.4952960908412933,0.0748887689352035,120,1.0,-0.025176502764225,-0.0116918887943029,-0.1376904019291377,0.4757719039916992,0.4273444414138794,front_wide_s9841,aligned_ic_frontier
"TsMean(macd_diff,50)",-0.148824900662899,-0.1159519028663635,0.2174140065908432,0.0328729977965354,120,1.0,-0.0410547293722629,-0.0095288166776299,-0.0942932431130238,0.5996850728988647,0.5682228803634644,front_wide_s9841,aligned_ic_frontier
"TsEMA(ratio_a_share_mv_float,50)",-0.0927224124088883,-0.0897129866480827,0.0199036095291376,0.0030094257608056,120,1.0,-0.0419003367424011,-0.0060047637671232,-0.090591949205744,0.3330414891242981,0.3839070200920105,front_wide_s9841,aligned_ic_frontier
"TsCorr(kdj_k,maudl,20)",-0.228706576681137,-0.0856231462955474,0.9463189840316772,0.1430834303855896,120,1.0,-0.0160893853753805,-0.016793206334114,-0.2314391898982485,0.3919777274131775,0.4082453846931457,front_wide_s9841,aligned_ic_frontier
"TsVar(bias612,30)",-0.1244870799422264,-0.0967298340797424,0.1835796684026718,0.0277572458624839,120,1.0,-0.0603881403803825,-0.0036884269211441,-0.0859628886609907,0.5898863077163696,0.5461599826812744,front_wide_s9841,aligned_ic_frontier
"Ref(TsWMA(wma250,50),50)",-0.0812537544116377,-0.0781508499383926,0.02052185498178,0.0031029044732451,120,1.0,-0.0275209322571754,-0.0106732426211237,-0.137804509747015,0.5318723917007446,0.4745109677314758,front_wide_s9841,aligned_ic_frontier
"TsWMA(ratio_a_share_mv,30)",-0.1034675537109375,-0.0996938726305961,0.0249582082033157,0.0037736810803413,120,1.0,-0.0509805902838707,-0.0053736511617898,-0.082271694214169,0.3598611354827881,0.4137582778930664,front_wide_s9841,aligned_ic_frontier
"TsIr(ratio_bm_lf,50)",-0.0847169003784656,-0.0319013799726963,0.3493089973926544,0.0528155204057693,120,1.0,0.0472661592066288,0.0095092747360467,0.0670988706288533,0.1977988481521606,0.2539067268371582,front_wide_s9841,aligned_ic_frontier
"TsEMA(ratio_market_cap_total,40)",-0.1020317160978913,-0.0987207278609275,0.0218980703502893,0.0033109882369637,120,1.0,-0.0497647859156131,-0.0053594042547047,-0.0819629557444037,0.3595122694969177,0.4141258597373962,front_wide_s9841,aligned_ic_frontier
"TsIr(ma55,10)",-0.094076538079977,0.0149844373762607,0.7213027477264404,0.1090609754562377,120,1.0,0.0401659943163394,0.0064237182959914,0.0936503200728367,0.2421491742134094,0.1010262370109558,front_wide_s9841,aligned_ic_frontier
"TsMinMaxDiff(TsVar(macd_diff,30),10)",-0.1242117573022842,-0.0776911389827728,0.3076760470867157,0.0465206183195114,120,1.0,-0.0544584542512893,-0.0043537346646189,-0.1025178792748833,0.5807482004165649,0.5216958522796631,front_wide_s9841,aligned_ic_frontier
"TsMean(ratio_a_share_mv,20)",-0.1046832730203867,-0.1007310479879379,0.0261390544474124,0.0039522250324487,120,1.0,-0.0505785644054412,-0.0053620226681232,-0.0821068749249156,0.3613238930702209,0.4143492579460144,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(cal_5d_up_day_ratio,30)",-0.2216427597999572,-0.0930232071876525,0.8506584167480469,0.1286195526123046,120,1.0,-0.0237952098250389,-0.0115234414115548,-0.1542217791068469,0.4205244183540344,0.3659201860427856,front_wide_s9841,aligned_ic_frontier
"TsEMA(Ref(TsMax(TsMax(cci,10),40),10),40)",-0.0723212600290775,-0.0348731039464473,0.2476729899644851,0.0374481560826301,120,1.0,-0.0269590392708778,-0.0124685727059841,-0.1410294581142964,0.3297205567359924,0.2101238965988159,front_wide_s9841,aligned_ic_frontier
"TsRank(TsPctChange(volt20,50),10)",-0.0885921309292316,0.0396048836410045,0.8478638529777527,0.1281970145702362,120,1.0,0.0156348887830972,0.0158315636217594,0.2294621343335368,0.2483614087104797,0.0547637343406677,front_wide_s9841,aligned_ic_frontier
"TsRank(cal_20d_120d_turnover_ratio,50)",-0.0533904861688613,0.0417425233125686,0.6291865706443787,0.09513300948143,120,1.0,0.0218045767396688,0.0127036618068814,0.1558019472129465,0.2405138611793518,0.0981671214103698,front_wide_s9841,aligned_ic_frontier
"TsIr(TsMean(cal_20d_amt_std,50),20)",-0.0749153985500335,0.0302021348476409,0.6952217817306519,0.1051175333976745,120,1.0,0.0298440549522638,0.0074705686420202,0.154037863978708,0.2516613602638244,0.0658813118934631,front_wide_s9841,aligned_ic_frontier
"TsMinDiff(TsEMA(TsMean(lma250,30),30),40)",-0.0881084810078144,-0.0768072590231895,0.0747435316443443,0.0113012219846248,120,1.0,-0.0334133245050907,-0.0103728026151657,-0.101202260883168,0.4902245998382568,0.4902209043502807,front_wide_s9841,aligned_ic_frontier
